,velocity_threshold,interpolation_radius,max_gap,min_duration,splits,missing,overlaps,pid,tid
632,50,80,100,60,0.5892857142857143,0.16071428571428573,0.25,p92,t4
633,50,80,100,60,0.6090651558073654,0.0764872521246459,0.31444759206798867,p93,t1
634,50,80,100,60,0.47959183673469385,0.15306122448979592,0.3673469387755102,p93,t2
635,50,80,100,60,0.3381294964028777,0.5323741007194245,0.12949640287769784,p93,t3
636,50,80,100,60,0.477124183006536,0.16993464052287582,0.35294117647058826,p93,t4
637,50,80,100,60,0.5070202808112324,0.1809672386895476,0.31201248049922,p94,t1
638,50,80,100,60,0.4916030534351145,0.11603053435114503,0.39236641221374047,p94,t2
639,50,80,100,60,0.470404984423676,0.1921079958463136,0.3374870197300104,p94,t3
640,50,80,100,60,0.5287356321839081,0.21839080459770116,0.25287356321839083,p94,t4
641,50,80,100,60,0.23348017621145375,0.7268722466960352,0.039647577092511016,p95,t1
642,50,80,100,60,0.07317073170731707,0.926829268292683,0.0,p95,t2
643,50,80,100,60,0.12903225806451613,0.8494623655913979,0.021505376344086023,p95,t3
644,50,80,100,60,0.13663663663663664,0.8303303303303303,0.03303303303303303,p95,t4
645,50,80,100,60,0.5021097046413502,0.17721518987341772,0.3206751054852321,p96,t2
646,50,80,100,60,0.4716981132075472,0.3719676549865229,0.15633423180592992,p96,t3
647,50,80,100,60,0.41903584672435107,0.04326328800988875,0.5377008652657602,p97,t1
648,50,80,100,60,0.3883495145631068,0.04854368932038835,0.5631067961165048,p97,t2
649,50,80,100,60,0.6,0.04909090909090909,0.3509090909090909,p97,t3
650,50,80,100,60,0.5526315789473685,0.09210526315789473,0.35526315789473684,p97,t4
651,50,80,100,60,0.09782608695652174,0.8804347826086957,0.021739130434782608,p98,t3
652,50,80,100,60,0.5227272727272727,0.4090909090909091,0.06818181818181818,p98,t4
653,50,80,100,60,0.48243559718969553,0.09133489461358314,0.4262295081967213,p99,t1
654,50,80,100,60,0.4976303317535545,0.061611374407582936,0.44075829383886256,p99,t2
655,50,80,100,60,0.5121107266435986,0.05536332179930796,0.43252595155709345,p99,t3
656,50,80,100,60,0.4369287020109689,0.03656307129798903,0.526508226691042,p99,t4
657,50,80,100,80,0.42557651991614254,0.4371069182389937,0.13731656184486374,p10,t1
658,50,80,100,80,0.31950207468879666,0.6203319502074689,0.06016597510373444,p100,t2
659,50,80,100,80,0.07769929364278506,0.9061553985872856,0.016145307769929364,p100,t3
660,50,80,100,80,0.2741514360313316,0.5796344647519582,0.1462140992167102,p100,t4
661,50,80,100,80,0.6085526315789473,0.10855263157894737,0.28289473684210525,p101,t1
662,50,80,100,80,0.5672514619883041,0.18128654970760233,0.25146198830409355,p101,t2
663,50,80,100,80,0.6401098901098901,0.12912087912087913,0.23076923076923078,p101,t3
664,50,80,100,80,0.5263157894736842,0.13533834586466165,0.3383458646616541,p101,t4
665,50,80,100,80,0.5706422018348624,0.13577981651376148,0.29357798165137616,p102,t1
666,50,80,100,80,0.6196721311475409,0.16065573770491803,0.21967213114754097,p102,t2
667,50,80,100,80,0.5087108013937283,0.11149825783972125,0.3797909407665505,p102,t3
668,50,80,100,80,0.5538894095595126,0.09840674789128398,0.3477038425492034,p102,t4
669,50,80,100,80,0.620253164556962,0.05063291139240506,0.3291139240506329,p103,t1
670,50,80,100,80,0.5188536953242836,0.13574660633484162,0.3453996983408748,p103,t2
671,50,80,100,80,0.5714285714285714,0.16326530612244897,0.2653061224489796,p103,t3
672,50,80,100,80,0.6111111111111112,0.1388888888888889,0.25,p103,t4
673,50,80,100,80,0.5154639175257731,0.18556701030927836,0.29896907216494845,p104,t1
674,50,80,100,80,0.4559748427672956,0.3050314465408805,0.2389937106918239,p104,t2
675,50,80,100,80,0.4492753623188406,0.27898550724637683,0.2717391304347826,p104,t3
676,50,80,100,80,0.3940724478594951,0.45115257958287597,0.15477497255762898,p104,t4
677,50,80,100,80,0.5986159169550173,0.11764705882352941,0.2837370242214533,p105,t1
678,50,80,100,80,0.5450236966824644,0.12322274881516587,0.33175355450236965,p105,t2
679,50,80,100,80,0.48598130841121495,0.16822429906542055,0.34579439252336447,p105,t3
680,50,80,100,80,0.5384615384615384,0.054945054945054944,0.4065934065934066,p105,t4
681,50,80,100,80,0.5777777777777777,0.34444444444444444,0.07777777777777778,p106,t1
682,50,80,100,80,0.4785100286532951,0.46418338108882523,0.05730659025787966,p106,t2
683,50,80,100,80,0.3418181818181818,0.5818181818181818,0.07636363636363637,p106,t3
684,50,80,100,80,0.2608695652173913,0.6889632107023411,0.05016722408026756,p106,t4
685,50,80,100,80,0.3499420625724218,0.526071842410197,0.12398609501738123,p107,t1
686,50,80,100,80,0.5942028985507246,0.15760869565217392,0.24818840579710144,p11,t2
687,50,80,100,80,0.5069860279441117,0.18363273453093812,0.3093812375249501,p11,t4
688,50,80,100,80,0.4375,0.4321236559139785,0.1303763440860215,p12,t3
689,50,80,100,80,0.3923954372623574,0.5072243346007604,0.10038022813688213,p13,t3
690,50,80,100,80,0.3627982646420824,0.5157266811279827,0.12147505422993492,p13,t4
691,50,80,100,80,0.6016096579476862,0.14084507042253522,0.2575452716297787,p14,t3
692,50,80,100,80,0.5063775510204082,0.021683673469387755,0.4719387755102041,p15,t2
693,50,80,100,80,0.548582995951417,0.019230769230769232,0.43218623481781376,p15,t4
694,50,80,100,80,0.5429553264604811,0.03436426116838488,0.422680412371134,p17,t2
695,50,80,100,80,0.48756218905472637,0.04477611940298507,0.46766169154228854,p17,t3
696,50,80,100,80,0.4909090909090909,0.021212121212121213,0.48787878787878786,p18,t1
697,50,80,100,80,0.30649038461538464,0.59375,0.09975961538461539,p19,t2
698,50,80,100,80,0.281437125748503,0.6327345309381237,0.08582834331337326,p19,t3
699,50,80,100,80,0.4720774385703649,0.3231571109456441,0.20476545048399106,p20,t1
700,50,80,100,80,0.44421906693711966,0.4432048681541582,0.11257606490872211,p21,t3
701,50,80,100,80,0.4401772525849335,0.4675036927621861,0.09231905465288036,p21,t4
702,50,80,100,80,0.5951602354480052,0.1209941137998692,0.2838456507521256,p22,t4
703,50,80,100,80,0.5361794500723589,0.04124457308248915,0.42257597684515197,p23,t1
704,50,80,100,80,0.23613595706618962,0.7119856887298748,0.0518783542039356,p24,t3
705,50,80,100,80,0.2667706708268331,0.7051482059282371,0.028081123244929798,p24,t4
706,50,80,100,80,0.573024740622506,0.05027932960893855,0.3766959297685555,p25,t3
707,50,80,100,80,0.6197494473102432,0.08695652173913043,0.2932940309506264,p25,t4
708,50,80,100,80,0.5440180586907449,0.2076749435665914,0.24830699774266365,p26,t3
709,50,80,100,80,0.38273615635179153,0.512214983713355,0.10504885993485343,p26,t4
710,50,80,100,80,0.4600760456273764,0.3612167300380228,0.17870722433460076,p27,t1
711,50,80,100,80,0.5955334987593052,0.08684863523573201,0.3176178660049628,p28,t1
712,50,80,100,80,0.5357710651828299,0.07313195548489666,0.39109697933227344,p29,t3
713,50,80,100,80,0.6414565826330533,0.06722689075630252,0.2913165266106443,p29,t4
714,50,80,100,80,0.5242290748898678,0.3303964757709251,0.14537444933920704,p30,t4
715,50,80,100,80,0.5875139353400223,0.1778149386845039,0.2346711259754738,p31,t1
716,50,80,100,80,0.5650319829424307,0.2928216062544421,0.14214641080312723,p32,t2
717,50,80,100,80,0.5165511932255581,0.03002309468822171,0.4534257120862202,p33,t3
718,50,80,100,80,0.5555555555555556,0.03148148148148148,0.412962962962963,p33,t4
719,50,80,100,80,0.4270833333333333,0.42329545454545453,0.14962121212121213,p34,t2
720,50,80,100,80,0.6213483146067416,0.10674157303370786,0.27191011235955054,p35,t2
721,50,80,100,80,0.5956112852664577,0.1536050156739812,0.2507836990595611,p35,t3
722,50,80,100,80,0.5983263598326359,0.19665271966527198,0.20502092050209206,p37,t3
723,50,80,100,80,0.46938775510204084,0.2979591836734694,0.23265306122448978,p37,t4
724,50,80,100,80,0.4177777777777778,0.47555555555555556,0.10666666666666667,p39_test,t2
725,50,80,100,80,0.5702247191011236,0.047752808988764044,0.38202247191011235,p40,t2
726,50,80,100,80,0.5723830734966593,0.0467706013363029,0.38084632516703787,p41,t2
727,50,80,100,80,0.5517241379310345,0.021551724137931036,0.4267241379310345,p41,t3
728,50,80,100,80,0.4726810673443456,0.42947903430749684,0.09783989834815757,p43,t1
729,50,80,100,80,0.30843373493975906,0.6008032128514056,0.09076305220883533,p43,t3
730,50,80,100,80,0.5,0.35195530726256985,0.14804469273743018,p44,t2
731,50,80,100,80,0.5221953188054883,0.09200968523002422,0.38579499596448746,p45,t1
732,50,80,100,80,0.4837133550488599,0.30456026058631924,0.21172638436482086,p45,t2
733,50,80,100,80,0.5696887686062246,0.29499323410013534,0.13531799729364005,p45,t3
734,50,80,100,80,0.5235555555555556,0.016888888888888887,0.45955555555555555,p46,t1
735,50,80,100,80,0.4957918898240245,0.019127773527161437,0.48508033664881406,p46,t3
736,50,80,100,80,0.6238779174147218,0.1310592459605027,0.24506283662477557,p47,t1
737,50,80,100,80,0.5563451776649746,0.26903553299492383,0.1746192893401015,p47,t2
738,50,80,100,80,0.572289156626506,0.17269076305220885,0.25502008032128515,p47,t3
739,50,80,100,80,0.5647607934655776,0.1855309218203034,0.24970828471411902,p48,t1
740,50,80,100,80,0.5785920925747348,0.24493731918997108,0.17647058823529413,p48,t3
741,50,80,100,80,0.6036217303822937,0.04627766599597585,0.3501006036217304,p49,t1
742,50,80,100,80,0.5851436580238262,0.10091100210231255,0.31394533987386125,p49,t3
743,50,80,100,80,0.48777648428405124,0.3224679860302678,0.18975552968568102,p50,t2
744,50,80,100,80,0.5032258064516129,0.12903225806451613,0.36774193548387096,p50,t3
745,50,80,100,80,0.5565850430178689,0.23295830575777632,0.21045665122435472,p51,t1
746,50,80,100,80,0.4590032154340836,0.4332797427652733,0.10771704180064309,p51,t2
747,50,80,100,80,0.49816041206769685,0.40765268579838115,0.094186902133922,p51,t3
748,50,80,100,80,0.5565068493150684,0.09075342465753425,0.3527397260273973,p52,t1
749,50,80,100,80,0.5970409051348999,0.2297650130548303,0.1731940818102698,p52,t2
750,50,80,100,80,0.5642023346303502,0.2821011673151751,0.15369649805447472,p52,t3
751,50,80,100,80,0.5673701298701299,0.10064935064935066,0.3319805194805195,p53,t1
752,50,80,100,80,0.5747663551401869,0.10046728971962617,0.3247663551401869,p53,t2
753,50,80,100,80,0.5955678670360111,0.13850415512465375,0.2659279778393352,p54,t1
754,50,80,100,80,0.5809128630705395,0.12863070539419086,0.29045643153526973,p54,t3
755,50,80,100,80,0.5517751479289941,0.23964497041420119,0.20857988165680474,p55,t1
756,50,80,100,80,0.5618698441796517,0.28139321723189736,0.15673693858845097,p55,t2
757,50,80,100,80,0.5394511149228131,0.04030874785591767,0.4202401372212693,p56,t1
758,50,80,100,80,0.6167023554603854,0.06209850107066381,0.32119914346895073,p56,t2
759,50,80,100,80,0.5457170356111646,0.30991337824831566,0.14436958614051973,p57,t2
760,50,80,100,80,0.5690978886756238,0.23224568138195778,0.19865642994241842,p57,t3
761,50,80,100,80,0.544336569579288,0.19935275080906148,0.2563106796116505,p58,t1
762,50,80,100,80,0.5501263689974726,0.2729570345408593,0.17691659646166807,p58,t2
763,50,80,100,80,0.4729064039408867,0.4088669950738916,0.11822660098522167,p58,t3
764,50,80,100,80,0.530278232405892,0.04991816693944354,0.4198036006546645,p59,t1
765,50,80,100,80,0.6331994645247657,0.13520749665327977,0.23159303882195448,p59,t3
766,50,80,100,80,0.45962732919254656,0.4824016563146998,0.057971014492753624,p60,t1
767,50,80,100,80,0.10896309314586995,0.8664323374340949,0.02460456942003515,p60,t2
768,50,80,100,80,0.499404052443385,0.35160905840286055,0.14898688915375446,p61,t2
769,50,80,100,80,0.0900735294117647,0.8970588235294118,0.012867647058823529,p62,t1
770,50,80,100,80,0.10961968680089486,0.8769574944071589,0.013422818791946308,p62,t2
771,50,80,100,80,0.04819277108433735,0.006024096385542169,0.9457831325301205,p63,t1
772,50,80,100,80,0.6606635071090048,0.0947867298578199,0.24454976303317535,p63,t3
773,50,80,100,80,0.41586538461538464,0.5204326923076923,0.06370192307692307,p64,t1
774,50,80,100,80,0.3424507658643326,0.5984682713347921,0.05908096280087528,p64,t2
775,50,80,100,80,0.41114982578397213,0.4808362369337979,0.10801393728222997,p64,t3
776,50,80,100,80,0.5386904761904762,0.2619047619047619,0.19940476190476192,p65,t2
777,50,80,100,80,0.4528301886792453,0.4811320754716981,0.0660377358490566,p65,t3
778,50,80,100,80,0.22892635314995563,0.738243123336291,0.032830523513753325,p66,t1
779,50,80,100,80,0.2891774891774892,0.6571428571428571,0.05367965367965368,p66,t3
780,50,80,100,80,0.40093395597064707,0.46497665110073383,0.13408939292861907,p67,t1
781,50,80,100,80,0.3682678311499272,0.5567685589519651,0.07496360989810771,p67,t2
782,50,80,100,80,0.4974271012006861,0.29845626072041165,0.20411663807890223,p68,t1
783,50,80,100,80,0.4457751164337991,0.46107784431137727,0.09314703925482369,p68,t2
784,50,80,100,80,0.4162861491628615,0.4786910197869102,0.1050228310502283,p69,t1
785,50,80,100,80,0.6454749439042633,0.14584891548242335,0.20867614061331338,p70,t2
786,50,80,100,80,0.5839653304442037,0.09534127843986999,0.3206933911159263,p70,t3
787,50,80,100,80,0.5753424657534246,0.04657534246575343,0.3780821917808219,p71,t1
788,50,80,100,80,0.5987261146496815,0.05732484076433121,0.34394904458598724,p71,t2
789,50,80,100,80,0.23689727463312368,0.7274633123689728,0.03563941299790356,p72,t2
790,50,80,100,80,0.367816091954023,0.5474137931034483,0.08477011494252873,p72,t3
791,50,80,100,80,0.5317073170731708,0.11986062717770035,0.34843205574912894,p73,t2
792,50,80,100,80,0.557157569515963,0.2481977342945417,0.19464469618949537,p73,t3
793,50,80,100,80,0.20566194837635304,0.7285595337218984,0.06577851790174855,p74,t1
794,50,80,100,80,0.15402124430955993,0.8194233687405159,0.026555386949924126,p74,t2
795,50,80,100,80,0.22359154929577466,0.6910211267605634,0.08538732394366197,p74,t3
796,50,80,100,80,0.5081967213114754,0.32021857923497266,0.17158469945355193,p75,t1
797,50,80,100,80,0.45395799676898224,0.44749596122778673,0.09854604200323101,p75,t2
798,50,80,100,80,0.367170626349892,0.5248380129589633,0.1079913606911447,p75,t3
799,50,80,100,80,0.6020100502512563,0.1678391959798995,0.23015075376884422,p76,t1
800,50,80,100,80,0.5993031358885017,0.12369337979094076,0.2770034843205575,p76,t2
801,50,80,100,80,0.5659679408138101,0.21085080147965474,0.22318125770653513,p76,t3
802,50,80,100,80,0.5785876993166287,0.2517084282460137,0.16970387243735763,p77,t1
803,50,80,100,80,0.5227524972253053,0.2153163152053274,0.2619311875693674,p77,t2
804,50,80,100,80,0.5254794520547945,0.20821917808219179,0.2663013698630137,p77,t3
805,50,80,100,80,0.5816164817749604,0.12519809825673534,0.2931854199683043,p78,t1
806,50,80,100,80,0.5981830887491265,0.1719077568134172,0.22990915443745633,p78,t2
807,50,80,100,80,0.5931372549019608,0.17366946778711484,0.23319327731092437,p78,t3
808,50,80,100,80,0.2730627306273063,0.6937269372693727,0.033210332103321034,p79,t2
809,50,80,100,80,0.1774193548387097,0.7688172043010753,0.053763440860215055,p79,t3
810,50,80,100,80,0.3870967741935484,0.41935483870967744,0.1935483870967742,p80,t1
811,50,80,100,80,0.5525812619502868,0.04397705544933078,0.40344168260038243,p80,t2
812,50,80,100,80,0.5842696629213483,0.05393258426966292,0.36179775280898874,p80,t3
813,50,80,100,80,0.05194805194805195,0.025974025974025976,0.922077922077922,p81,t1
814,50,80,100,80,0.5671140939597316,0.04586129753914989,0.3870246085011186,p82,t3
815,50,80,100,80,0.5476190476190477,0.015873015873015872,0.4365079365079365,p83,t1
816,50,80,100,80,0.5539033457249071,0.007434944237918215,0.43866171003717475,p83,t2
817,50,80,100,80,0.5806451612903226,0.07331378299120235,0.3460410557184751,p83,t3
818,50,80,100,80,0.5800604229607251,0.30513595166163143,0.1148036253776435,p84,t1
819,50,80,100,80,0.5802047781569966,0.15358361774744028,0.26621160409556316,p84,t2
820,50,80,100,80,0.44680851063829785,0.3723404255319149,0.18085106382978725,p84,t3
821,50,80,100,80,0.3942307692307692,0.5,0.10576923076923077,p85,t1
822,50,80,100,80,0.2302158273381295,0.7553956834532374,0.014388489208633094,p85,t2
823,50,80,100,80,0.2857142857142857,0.6992481203007519,0.015037593984962405,p85,t3
824,50,80,100,80,0.5677321156773212,0.1887366818873668,0.243531202435312,p86,t1
825,50,80,100,80,0.5052631578947369,0.3990430622009569,0.09569377990430622,p86,t2
826,50,80,100,80,0.49606299212598426,0.4074803149606299,0.09645669291338582,p86,t3
827,50,80,100,80,0.48282828282828283,0.3747474747474748,0.14242424242424243,p86,t4
828,50,80,100,80,0.03349282296650718,0.9641148325358851,0.0023923444976076554,p87,t1
829,50,80,100,80,0.025157232704402517,0.9748427672955975,0.0,p87,t2
830,50,80,100,80,0.061971830985915494,0.9323943661971831,0.005633802816901409,p87,t3
831,50,80,100,80,0.2196969696969697,0.7386363636363636,0.041666666666666664,p87,t4
832,50,80,100,80,0.034229828850855744,0.9657701711491442,0.0,p87,t5
833,50,80,100,80,0.4984894259818731,0.4169184290030212,0.08459214501510574,p88,t1
834,50,80,100,80,0.35074626865671643,0.5652985074626866,0.08395522388059702,p88,t2
835,50,80,100,80,0.135,0.855,0.01,p88,t3
836,50,80,100,80,0.4036363636363636,0.5127272727272727,0.08363636363636363,p88,t4
837,50,80,100,80,0.5727002967359051,0.2403560830860534,0.18694362017804153,p89,t1
838,50,80,100,80,0.4840989399293286,0.4452296819787986,0.0706713780918728,p89,t2
839,50,80,100,80,0.575139146567718,0.22820037105751392,0.19666048237476808,p89,t3
840,50,80,100,80,0.49783549783549785,0.3246753246753247,0.1774891774891775,p89,t4
841,50,80,100,80,0.5389048991354467,0.13256484149855907,0.3285302593659942,p90,t1
842,50,80,100,80,0.5290697674418605,0.06201550387596899,0.40891472868217055,p90,t3
843,50,80,100,80,0.547911547911548,0.22358722358722358,0.2285012285012285,p90,t4
844,50,80,100,80,0.4423076923076923,0.5,0.057692307692307696,p91,t1
845,50,80,100,80,0.5031055900621118,0.37267080745341613,0.12422360248447205,p91,t2
846,50,80,100,80,0.09090909090909091,0.8484848484848485,0.06060606060606061,p91,t3
847,50,80,100,80,0.3,0.625,0.075,p91,t4
848,50,80,100,80,0.6576576576576577,0.11711711711711711,0.22522522522522523,p92,t1
849,50,80,100,80,0.5845070422535211,0.13908450704225353,0.2764084507042254,p92,t2
850,50,80,100,80,0.6142322097378277,0.19101123595505617,0.1947565543071161,p92,t3
851,50,80,100,80,0.6390977443609023,0.13533834586466165,0.22556390977443608,p92,t4
852,50,80,100,80,0.6733333333333333,0.043333333333333335,0.2833333333333333,p93,t1
853,50,80,100,80,0.581081081081081,0.06756756756756757,0.35135135135135137,p93,t2
854,50,80,100,80,0.45454545454545453,0.43434343434343436,0.1111111111111111,p93,t3
855,50,80,100,80,0.532258064516129,0.0967741935483871,0.3709677419354839,p93,t4
856,50,80,100,80,0.5816326530612245,0.1326530612244898,0.2857142857142857,p94,t1
857,50,80,100,80,0.549618320610687,0.07251908396946564,0.37786259541984735,p94,t2
858,50,80,100,80,0.5538461538461539,0.13006993006993006,0.31608391608391606,p94,t3
859,50,80,100,80,0.5739910313901345,0.17488789237668162,0.25112107623318386,p94,t4
860,50,80,100,80,0.29518072289156627,0.6626506024096386,0.04216867469879518,p95,t1
861,50,80,100,80,0.10227272727272728,0.8977272727272727,0.0,p95,t2
862,50,80,100,80,0.21052631578947367,0.7719298245614035,0.017543859649122806,p95,t3
863,50,80,100,80,0.18468468468468469,0.7995495495495496,0.015765765765765764,p95,t4
864,50,80,100,80,0.5510204081632653,0.1377551020408163,0.3112244897959184,p96,t2
865,50,80,100,80,0.5369127516778524,0.3288590604026846,0.1342281879194631,p96,t3
866,50,80,100,80,0.4506849315068493,0.015068493150684932,0.5342465753424658,p97,t1
867,50,80,100,80,0.41843971631205673,0.024822695035460994,0.5567375886524822,p97,t2
868,50,80,100,80,0.62109375,0.0390625,0.33984375,p97,t3
869,50,80,100,80,0.5882352941176471,0.058823529411764705,0.35294117647058826,p97,t4
870,50,80,100,80,0.10144927536231885,0.8840579710144928,0.014492753623188406,p98,t3
871,50,80,100,80,0.5789473684210527,0.34868421052631576,0.07236842105263158,p98,t4
872,50,80,100,80,0.5220994475138122,0.06629834254143646,0.4116022099447514,p99,t1
873,50,80,100,80,0.532608695652174,0.03804347826086957,0.42934782608695654,p99,t2
874,50,80,100,80,0.5363984674329502,0.034482758620689655,0.42911877394636017,p99,t3
875,50,80,100,80,0.45595854922279794,0.02072538860103627,0.5233160621761658,p99,t4
876,50,80,200,60,0.33817903596021426,0.5187452180566182,0.14307574598316755,p10,t1
877,50,80,200,60,0.26391096979332274,0.6661367249602543,0.06995230524642289,p100,t2
878,50,80,200,60,0.06111111111111111,0.9194444444444444,0.019444444444444445,p100,t3
879,50,80,200,60,0.20103986135181975,0.6672443674176777,0.1317157712305026,p100,t4
880,50,80,200,60,0.5595567867036011,0.13019390581717452,0.31024930747922436,p101,t1
881,50,80,200,60,0.5023474178403756,0.2300469483568075,0.2676056338028169,p101,t2
882,50,80,200,60,0.5980392156862745,0.1715686274509804,0.23039215686274508,p101,t3
883,50,80,200,60,0.4759036144578313,0.18072289156626506,0.3433734939759036,p101,t4
884,50,80,200,60,0.5161764705882353,0.18823529411764706,0.29558823529411765,p102,t1
885,50,80,200,60,0.5782122905027933,0.19553072625698323,0.22625698324022347,p102,t2
886,50,80,200,60,0.44297082228116713,0.1724137931034483,0.38461538461538464,p102,t3
887,50,80,200,60,0.48301329394387,0.15435745937961595,0.362629246676514,p102,t4
888,50,80,200,60,0.5419847328244275,0.0737913486005089,0.3842239185750636,p103,t1
889,50,80,200,60,0.4706572769953052,0.1772300469483568,0.352112676056338,p103,t2
890,50,80,200,60,0.5213675213675214,0.20512820512820512,0.27350427350427353,p103,t3
891,50,80,200,60,0.5820224719101124,0.16404494382022472,0.2539325842696629,p103,t4
892,50,80,200,60,0.46956521739130436,0.26956521739130435,0.2608695652173913,p104,t1
893,50,80,200,60,0.3994708994708995,0.35978835978835977,0.24074074074074073,p104,t2
894,50,80,200,60,0.40236686390532544,0.35502958579881655,0.24260355029585798,p104,t3
895,50,80,200,60,0.32006773920406434,0.5342929720575783,0.14563928873835733,p104,t4
896,50,80,200,60,0.5310734463276836,0.1638418079096045,0.3050847457627119,p105,t1
897,50,80,200,60,0.4787430683918669,0.18484288354898337,0.3364140480591497,p105,t2
898,50,80,200,60,0.4263565891472868,0.24031007751937986,0.3333333333333333,p105,t3
899,50,80,200,60,0.4954128440366973,0.07339449541284404,0.43119266055045874,p105,t4
900,50,80,200,60,0.46938775510204084,0.4530612244897959,0.07755102040816327,p106,t1
901,50,80,200,60,0.4187192118226601,0.5221674876847291,0.059113300492610835,p106,t2
902,50,80,200,60,0.2722772277227723,0.6386138613861386,0.0891089108910891,p106,t3
903,50,80,200,60,0.21836228287841192,0.739454094292804,0.04218362282878412,p106,t4
904,50,80,200,60,0.27198027937551356,0.610517666392769,0.11750205423171733,p107,t1
905,50,80,200,60,0.5,0.25135135135135134,0.24864864864864866,p11,t2
906,50,80,200,60,0.4588045234248788,0.2310177705977383,0.31017770597738287,p11,t4
907,50,80,200,60,0.36068796068796066,0.4963144963144963,0.142997542997543,p12,t3
908,50,80,200,60,0.31799884991374355,0.5894192064404831,0.09258194364577343,p13,t3
909,50,80,200,60,0.2934738548844751,0.5934333198216457,0.1130928252938792,p13,t4
910,50,80,200,60,0.5427046263345195,0.19395017793594305,0.26334519572953735,p14,t3
911,50,80,200,60,0.4826762246117085,0.043010752688172046,0.4743130227001195,p15,t2
912,50,80,200,60,0.5340909090909091,0.032196969696969696,0.4337121212121212,p15,t4
913,50,80,200,60,0.5209677419354839,0.04838709677419355,0.4306451612903226,p17,t2
914,50,80,200,60,0.46543778801843316,0.08294930875576037,0.45161290322580644,p17,t3
915,50,80,200,60,0.47692307692307695,0.05454545454545454,0.46853146853146854,p18,t1
916,50,80,200,60,0.24274406332453827,0.6561125769569042,0.1011433597185576,p19,t2
917,50,80,200,60,0.2277580071174377,0.6875444839857652,0.08469750889679716,p19,t3
918,50,80,200,60,0.3966121495327103,0.4117990654205608,0.19158878504672897,p20,t1
919,50,80,200,60,0.36469673405909797,0.5295489891135303,0.1057542768273717,p21,t3
920,50,80,200,60,0.3688811188811189,0.5425407925407926,0.08857808857808858,p21,t4
921,50,80,200,60,0.5525857059848925,0.15920976176641488,0.28820453224869264,p22,t4
922,50,80,200,60,0.5214238628872775,0.06855636123928807,0.4100197758734344,p23,t1
923,50,80,200,60,0.17884130982367757,0.7682619647355163,0.05289672544080604,p24,t3
924,50,80,200,60,0.21369539551357733,0.7508854781582054,0.03541912632821724,p24,t4
925,50,80,200,60,0.5336676217765043,0.09598853868194843,0.37034383954154726,p25,t3
926,50,80,200,60,0.5811965811965812,0.11834319526627218,0.30046022353714663,p25,t4
927,50,80,200,60,0.4685749844430616,0.2930927193528314,0.23833229620410704,p26,t3
928,50,80,200,60,0.3103448275862069,0.5849753694581281,0.10467980295566502,p26,t4
929,50,80,200,60,0.39090909090909093,0.4484848484848485,0.1606060606060606,p27,t1
930,50,80,200,60,0.5472747497219133,0.13014460511679643,0.3225806451612903,p28,t1
931,50,80,200,60,0.5,0.12536023054755044,0.3746397694524496,p29,t3
932,50,80,200,60,0.5841463414634146,0.11341463414634147,0.3024390243902439,p29,t4
933,50,80,200,60,0.4412811387900356,0.42704626334519574,0.13167259786476868,p30,t4
934,50,80,200,60,0.5215557638238051,0.24835988753514526,0.23008434864104968,p31,t1
935,50,80,200,60,0.48770726129216696,0.35906232132647226,0.15323041738136078,p32,t2
936,50,80,200,60,0.48155737704918034,0.06898907103825136,0.4494535519125683,p33,t3
937,50,80,200,60,0.5264900662251656,0.055463576158940396,0.41804635761589404,p33,t4
938,50,80,200,60,0.3377808988764045,0.5140449438202247,0.14817415730337077,p34,t2
939,50,80,200,60,0.5525328330206379,0.15196998123827393,0.2954971857410882,p35,t2
940,50,80,200,60,0.5166461159062885,0.20715166461159062,0.2762022194821208,p35,t3
941,50,80,200,60,0.5448028673835126,0.25448028673835127,0.2007168458781362,p37,t3
942,50,80,200,60,0.39009287925696595,0.39628482972136225,0.21362229102167182,p37,t4
943,50,80,200,60,0.3354632587859425,0.5623003194888179,0.10223642172523961,p39_test,t2
944,50,80,200,60,0.542713567839196,0.07035175879396985,0.3869346733668342,p40,t2
945,50,80,200,60,0.536779324055666,0.07952286282306163,0.3836978131212724,p41,t2
946,50,80,200,60,0.5219123505976095,0.05976095617529881,0.41832669322709165,p41,t3
947,50,80,200,60,0.3897978825794033,0.5,0.11020211742059673,p43,t1
948,50,80,200,60,0.24075096631695195,0.6659304251794589,0.09331860850358918,p43,t3
949,50,80,200,60,0.41776315789473684,0.4331140350877193,0.14912280701754385,p44,t2
950,50,80,200,60,0.4838255977496484,0.14064697609001406,0.3755274261603376,p45,t1
951,50,80,200,60,0.3976047904191617,0.3904191616766467,0.2119760479041916,p45,t2
952,50,80,200,60,0.4816017316017316,0.3712121212121212,0.1471861471861472,p45,t3
953,50,80,200,60,0.4983948635634029,0.03451043338683788,0.46709470304975925,p46,t1
954,50,80,200,60,0.47578947368421054,0.0456140350877193,0.4785964912280702,p46,t3
955,50,80,200,60,0.5517492711370262,0.18221574344023322,0.2660349854227405,p47,t1
956,50,80,200,60,0.46303818034118605,0.35824532900081235,0.17871649065800163,p47,t2
957,50,80,200,60,0.5,0.25757575757575757,0.24242424242424243,p47,t3
958,50,80,200,60,0.5044334975369458,0.2413793103448276,0.2541871921182266,p48,t1
959,50,80,200,60,0.5139344262295082,0.2967213114754098,0.18934426229508197,p48,t3
